;date;label;keywords
4482;2009-02-11 00:00:00;economía;[empresas, empresas españolas, medianas empresas, empresa, política industrial, economía española, industria, industrial, mediana empresa, economía, i d i, pequeñas empresas, autónomos, actividad, pequeñas, crisis económica, trabajadores autónomos, actividad económica, industria española, tejido industrial]
4483;2009-02-11 00:00:00;servicios públicos e infraestructuras;[alta velocidad, línea, ave, red, tren, red convencional, madrid, fomento, tramo, red ferroviaria, eje atlántico, corredor, barcelona, transporte, trenes, frontera francesa, ancho uic, conexión, transporte ferroviario, redes transeuropeas]
4484;2009-02-11 00:00:00;economía;[empresas, empresas españolas, medianas empresas, empresa, política industrial, economía española, industria, industrial, mediana empresa, economía, i d i, pequeñas empresas, autónomos, actividad, pequeñas, crisis económica, trabajadores autónomos, actividad económica, industria española, tejido industrial]
4485;2009-02-11 00:00:00;economía;[empresas, empresas españolas, medianas empresas, empresa, política industrial, economía española, industria, industrial, mediana empresa, economía, i d i, pequeñas empresas, autónomos, actividad, pequeñas, crisis económica, trabajadores autónomos, actividad económica, industria española, tejido industrial]
4486;2009-02-18 00:00:00;medio ambiente;[energías renovables, seguridad nuclear, energía, central nuclear, eficiencia energética, política energética, energía nuclear, centrales nucleares, renovables, déficit tarifario, cambio climático, mix energético, sistema eléctrico, energético, materia energética, energía eléctrica, seguridad, ahorro energético, medio ambiente, santa maría]
4487;2009-02-18 00:00:00;empleo;[reforma laboral, negociación colectiva, mercado laboral, diálogo social, agentes sociales, seguridad social, flexibilidad interna, contrato, despido, contratos indefinidos, relaciones laborales, contratación indefinida, huelga general, contratos, crecimiento económico, contrato indefinido, gobiernos socialistas, datos, paro, trabajadores]
4488;2009-02-18 00:00:00;terrorismo;[país vasco, vasco, concierto económico, eta, tribunal constitucional, nacionalista vasco, política antiterrorista, sociedad vasca, política penitenciaria, instituciones penitenciarias, país, parlamento vasco, comunidad autónoma vasca, ciudadanos vascos, competencias, organización terrorista, partidos políticos, político, plan ibarretxe, banda terrorista eta]
4489;2009-02-18 00:00:00;social;[igualdad, servicios sociales, gasto social, política social, pobreza infantil, pobreza, políticas sociales, mujeres, personas dependientes, inclusión social, exclusión social, protección social, personas mayores, autonomía personal, familias, social, brecha salarial, seguridad social, vida familiar, atención]
4490;2009-02-18 00:00:00;social;[igualdad, servicios sociales, gasto social, política social, pobreza infantil, pobreza, políticas sociales, mujeres, personas dependientes, inclusión social, exclusión social, protección social, personas mayores, autonomía personal, familias, social, brecha salarial, seguridad social, vida familiar, atención]
4491;2009-02-18 00:00:00;economía;[empresas, empresas españolas, medianas empresas, empresa, política industrial, economía española, industria, industrial, mediana empresa, economía, i d i, pequeñas empresas, autónomos, actividad, pequeñas, crisis económica, trabajadores autónomos, actividad económica, industria española, tejido industrial]
4492;2009-02-18 00:00:00;terrorismo;[país vasco, vasco, concierto económico, eta, tribunal constitucional, nacionalista vasco, política antiterrorista, sociedad vasca, política penitenciaria, instituciones penitenciarias, país, parlamento vasco, comunidad autónoma vasca, ciudadanos vascos, competencias, organización terrorista, partidos políticos, político, plan ibarretxe, banda terrorista eta]
4493;2009-02-18 00:00:00;tecnologia e investigación;[investigación, i d i, i d, ciencia, investigación científica, recursos humanos, desarrollo tecnológico, tecnología, investigadores, plan nacional, innovación, organismos públicos, política científica, personal investigador, comunidad científica, desarrollo, proyectos, recursos, sistema español, investigaciones científicas]
4494;2009-02-18 00:00:00;social;[igualdad, servicios sociales, gasto social, política social, pobreza infantil, pobreza, políticas sociales, mujeres, personas dependientes, inclusión social, exclusión social, protección social, personas mayores, autonomía personal, familias, social, brecha salarial, seguridad social, vida familiar, atención]
4495;2009-02-18 00:00:00;justicia;[fiscal general, fiscal, fiscalía general, estatuto orgánico, fiscalía, fiscalía anticorrupción, consejo fiscal, justicia, tribunal supremo, política antiterrorista, política criminal, fiscales, responsabilidad política, juana chaos, audiencia nacional, pacto antiterrorista, consejo general, servicio público, comparte, proceso]
4496;2009-02-18 00:00:00;educación;[sistema educativo, educación, comunidad educativa, formación profesional, fracaso escolar, educación infantil, política educativa, becas, reforma educativa, abandono escolar temprano, conferencia sectorial, formación, calidad, educación pública, alumnos, enseñanza, administraciones educativas, centros, abandono escolar, resultados]
4497;2009-02-18 00:00:00;medio ambiente;[energías renovables, seguridad nuclear, energía, central nuclear, eficiencia energética, política energética, energía nuclear, centrales nucleares, renovables, déficit tarifario, cambio climático, mix energético, sistema eléctrico, energético, materia energética, energía eléctrica, seguridad, ahorro energético, medio ambiente, santa maría]
4498;2009-02-18 00:00:00;terrorismo;[país vasco, vasco, concierto económico, eta, tribunal constitucional, nacionalista vasco, política antiterrorista, sociedad vasca, política penitenciaria, instituciones penitenciarias, país, parlamento vasco, comunidad autónoma vasca, ciudadanos vascos, competencias, organización terrorista, partidos políticos, político, plan ibarretxe, banda terrorista eta]
4499;2009-02-18 00:00:00;servicios públicos e infraestructuras;[alta velocidad, línea, ave, red, tren, red convencional, madrid, fomento, tramo, red ferroviaria, eje atlántico, corredor, barcelona, transporte, trenes, frontera francesa, ancho uic, conexión, transporte ferroviario, redes transeuropeas]
4500;2009-02-18 00:00:00;cultura;[cultura, deporte, lengua, patrimonio, cultural, lenguas cooficiales, cine, lengua oficial, política cultural, patrimonio histórico, educación, patrimonio cultural, lenguas, cine español, lengua catalana, lenguas oficiales, lengua castellana, ciento cultural, industrias culturales, instituto cervantes]
4501;2009-02-18 00:00:00;terrorismo;[país vasco, vasco, concierto económico, eta, tribunal constitucional, nacionalista vasco, política antiterrorista, sociedad vasca, política penitenciaria, instituciones penitenciarias, país, parlamento vasco, comunidad autónoma vasca, ciudadanos vascos, competencias, organización terrorista, partidos políticos, político, plan ibarretxe, banda terrorista eta]
4502;2009-02-18 00:00:00;tecnologia e investigación;[investigación, i d i, i d, ciencia, investigación científica, recursos humanos, desarrollo tecnológico, tecnología, investigadores, plan nacional, innovación, organismos públicos, política científica, personal investigador, comunidad científica, desarrollo, proyectos, recursos, sistema español, investigaciones científicas]
4503;2009-02-18 00:00:00;internacional;[asuntos exteriores, política exterior, derechos humanos, cooperación, oriente medio, intereses españoles, comunidad internacional, diplomacia española, posición común, secretario general, posición, exteriores, intereses, cumbre iberoamericana, españoles, américa latina, visita, presidencia, cooperación internacional, asuntos generales]
4504;2009-02-18 00:00:00;empleo;[reforma laboral, negociación colectiva, mercado laboral, diálogo social, agentes sociales, seguridad social, flexibilidad interna, contrato, despido, contratos indefinidos, relaciones laborales, contratación indefinida, huelga general, contratos, crecimiento económico, contrato indefinido, gobiernos socialistas, datos, paro, trabajadores]
4505;2009-02-18 00:00:00;empleo;[reforma laboral, negociación colectiva, mercado laboral, diálogo social, agentes sociales, seguridad social, flexibilidad interna, contrato, despido, contratos indefinidos, relaciones laborales, contratación indefinida, huelga general, contratos, crecimiento económico, contrato indefinido, gobiernos socialistas, datos, paro, trabajadores]
4506;2009-02-18 00:00:00;terrorismo;[país vasco, vasco, concierto económico, eta, tribunal constitucional, nacionalista vasco, política antiterrorista, sociedad vasca, política penitenciaria, instituciones penitenciarias, país, parlamento vasco, comunidad autónoma vasca, ciudadanos vascos, competencias, organización terrorista, partidos políticos, político, plan ibarretxe, banda terrorista eta]
4507;2009-02-18 00:00:00;internacional;[asuntos exteriores, política exterior, derechos humanos, cooperación, oriente medio, intereses españoles, comunidad internacional, diplomacia española, posición común, secretario general, posición, exteriores, intereses, cumbre iberoamericana, españoles, américa latina, visita, presidencia, cooperación internacional, asuntos generales]
4508;2009-02-18 00:00:00;empleo;[reforma laboral, negociación colectiva, mercado laboral, diálogo social, agentes sociales, seguridad social, flexibilidad interna, contrato, despido, contratos indefinidos, relaciones laborales, contratación indefinida, huelga general, contratos, crecimiento económico, contrato indefinido, gobiernos socialistas, datos, paro, trabajadores]
4509;2009-03-11 00:00:00;economía;[empresas, empresas españolas, medianas empresas, empresa, política industrial, economía española, industria, industrial, mediana empresa, economía, i d i, pequeñas empresas, autónomos, actividad, pequeñas, crisis económica, trabajadores autónomos, actividad económica, industria española, tejido industrial]
4510;2009-03-11 00:00:00;economía;[empresas, empresas españolas, medianas empresas, empresa, política industrial, economía española, industria, industrial, mediana empresa, economía, i d i, pequeñas empresas, autónomos, actividad, pequeñas, crisis económica, trabajadores autónomos, actividad económica, industria española, tejido industrial]
4511;2009-03-11 00:00:00;economía;[empresas, empresas españolas, medianas empresas, empresa, política industrial, economía española, industria, industrial, mediana empresa, economía, i d i, pequeñas empresas, autónomos, actividad, pequeñas, crisis económica, trabajadores autónomos, actividad económica, industria española, tejido industrial]
4512;2009-03-11 00:00:00;servicios públicos e infraestructuras;[alta velocidad, línea, ave, red, tren, red convencional, madrid, fomento, tramo, red ferroviaria, eje atlántico, corredor, barcelona, transporte, trenes, frontera francesa, ancho uic, conexión, transporte ferroviario, redes transeuropeas]
4513;2009-03-11 00:00:00;terrorismo;[país vasco, vasco, concierto económico, eta, tribunal constitucional, nacionalista vasco, política antiterrorista, sociedad vasca, política penitenciaria, instituciones penitenciarias, país, parlamento vasco, comunidad autónoma vasca, ciudadanos vascos, competencias, organización terrorista, partidos políticos, político, plan ibarretxe, banda terrorista eta]
4514;2009-03-11 00:00:00;terrorismo;[país vasco, vasco, concierto económico, eta, tribunal constitucional, nacionalista vasco, política antiterrorista, sociedad vasca, política penitenciaria, instituciones penitenciarias, país, parlamento vasco, comunidad autónoma vasca, ciudadanos vascos, competencias, organización terrorista, partidos políticos, político, plan ibarretxe, banda terrorista eta]
4515;2009-03-11 00:00:00;terrorismo;[país vasco, vasco, concierto económico, eta, tribunal constitucional, nacionalista vasco, política antiterrorista, sociedad vasca, política penitenciaria, instituciones penitenciarias, país, parlamento vasco, comunidad autónoma vasca, ciudadanos vascos, competencias, organización terrorista, partidos políticos, político, plan ibarretxe, banda terrorista eta]
4516;2009-03-11 00:00:00;economía;[empresas, empresas españolas, medianas empresas, empresa, política industrial, economía española, industria, industrial, mediana empresa, economía, i d i, pequeñas empresas, autónomos, actividad, pequeñas, crisis económica, trabajadores autónomos, actividad económica, industria española, tejido industrial]
4517;2009-03-11 00:00:00;medio ambiente;[energías renovables, seguridad nuclear, energía, central nuclear, eficiencia energética, política energética, energía nuclear, centrales nucleares, renovables, déficit tarifario, cambio climático, mix energético, sistema eléctrico, energético, materia energética, energía eléctrica, seguridad, ahorro energético, medio ambiente, santa maría]
4518;2009-03-11 00:00:00;salud;[sistema nacional, sanidad, sanidad pública, consejo interterritorial, sistema sanitario, asistencia sanitaria, profesionales sanitarios, salud, gasto farmacéutico, atención primaria, profesionales, atención sanitaria, servicios sanitarios, ley general, medicamentos, consumo, copago, atención, política farmacéutica, copago sanitario]
4519;2009-03-11 00:00:00;inseguridad ciudadana;[seguridad ciudadana, policía, seguridad, guardia civil, inseguridad ciudadana, policía nacional, cuerpo nacional, policía judicial, interior, seguridad pública, policías, guardias civiles, efectivos policiales, juicios rápidos, delincuencia, infracciones penales, datos, incremento, derechos fundamentales, código penal]
4520;2009-03-11 00:00:00;inseguridad ciudadana;[seguridad ciudadana, policía, seguridad, guardia civil, inseguridad ciudadana, policía nacional, cuerpo nacional, policía judicial, interior, seguridad pública, policías, guardias civiles, efectivos policiales, juicios rápidos, delincuencia, infracciones penales, datos, incremento, derechos fundamentales, código penal]
4521;2009-03-11 00:00:00;inseguridad ciudadana;[seguridad ciudadana, policía, seguridad, guardia civil, inseguridad ciudadana, policía nacional, cuerpo nacional, policía judicial, interior, seguridad pública, policías, guardias civiles, efectivos policiales, juicios rápidos, delincuencia, infracciones penales, datos, incremento, derechos fundamentales, código penal]
4522;2009-03-11 00:00:00;educación;[sistema educativo, educación, comunidad educativa, formación profesional, fracaso escolar, educación infantil, política educativa, becas, reforma educativa, abandono escolar temprano, conferencia sectorial, formación, calidad, educación pública, alumnos, enseñanza, administraciones educativas, centros, abandono escolar, resultados]
4523;2009-03-11 00:00:00;medio ambiente;[energías renovables, seguridad nuclear, energía, central nuclear, eficiencia energética, política energética, energía nuclear, centrales nucleares, renovables, déficit tarifario, cambio climático, mix energético, sistema eléctrico, energético, materia energética, energía eléctrica, seguridad, ahorro energético, medio ambiente, santa maría]
4524;2009-03-11 00:00:00;tecnologia e investigación;[investigación, i d i, i d, ciencia, investigación científica, recursos humanos, desarrollo tecnológico, tecnología, investigadores, plan nacional, innovación, organismos públicos, política científica, personal investigador, comunidad científica, desarrollo, proyectos, recursos, sistema español, investigaciones científicas]
4525;2009-03-11 00:00:00;social;[igualdad, servicios sociales, gasto social, política social, pobreza infantil, pobreza, políticas sociales, mujeres, personas dependientes, inclusión social, exclusión social, protección social, personas mayores, autonomía personal, familias, social, brecha salarial, seguridad social, vida familiar, atención]
4526;2009-03-11 00:00:00;empleo;[reforma laboral, negociación colectiva, mercado laboral, diálogo social, agentes sociales, seguridad social, flexibilidad interna, contrato, despido, contratos indefinidos, relaciones laborales, contratación indefinida, huelga general, contratos, crecimiento económico, contrato indefinido, gobiernos socialistas, datos, paro, trabajadores]
4527;2009-03-11 00:00:00;corrupción;[agencia tributaria, fraude fiscal, amnistía fiscal, fraude, hacienda pública, agencia, reforma fiscal, reforma tributaria, hacienda, ley general tributaria, paraísos fiscales, administración tributaria, personas físicas, política fiscal, recaudación tributaria, administraciones públicas, sistema tributario, obligaciones tributarias, rentas medias, lucha]
4528;2009-03-11 00:00:00;empleo;[reforma laboral, negociación colectiva, mercado laboral, diálogo social, agentes sociales, seguridad social, flexibilidad interna, contrato, despido, contratos indefinidos, relaciones laborales, contratación indefinida, huelga general, contratos, crecimiento económico, contrato indefinido, gobiernos socialistas, datos, paro, trabajadores]
4529;2009-03-11 00:00:00;economía;[empresas, empresas españolas, medianas empresas, empresa, política industrial, economía española, industria, industrial, mediana empresa, economía, i d i, pequeñas empresas, autónomos, actividad, pequeñas, crisis económica, trabajadores autónomos, actividad económica, industria española, tejido industrial]
4530;2009-03-11 00:00:00;cultura;[cultura, deporte, lengua, patrimonio, cultural, lenguas cooficiales, cine, lengua oficial, política cultural, patrimonio histórico, educación, patrimonio cultural, lenguas, cine español, lengua catalana, lenguas oficiales, lengua castellana, ciento cultural, industrias culturales, instituto cervantes]
4531;2009-03-11 00:00:00;economía;[empresas, empresas españolas, medianas empresas, empresa, política industrial, economía española, industria, industrial, mediana empresa, economía, i d i, pequeñas empresas, autónomos, actividad, pequeñas, crisis económica, trabajadores autónomos, actividad económica, industria española, tejido industrial]
4532;2009-03-18 00:00:00;economía;[empresas, empresas españolas, medianas empresas, empresa, política industrial, economía española, industria, industrial, mediana empresa, economía, i d i, pequeñas empresas, autónomos, actividad, pequeñas, crisis económica, trabajadores autónomos, actividad económica, industria española, tejido industrial]
4533;2009-03-18 00:00:00;tecnologia e investigación;[investigación, i d i, i d, ciencia, investigación científica, recursos humanos, desarrollo tecnológico, tecnología, investigadores, plan nacional, innovación, organismos públicos, política científica, personal investigador, comunidad científica, desarrollo, proyectos, recursos, sistema español, investigaciones científicas]
4534;2009-03-18 00:00:00;economía;[empresas, empresas españolas, medianas empresas, empresa, política industrial, economía española, industria, industrial, mediana empresa, economía, i d i, pequeñas empresas, autónomos, actividad, pequeñas, crisis económica, trabajadores autónomos, actividad económica, industria española, tejido industrial]
4535;2009-03-18 00:00:00;economía;[empresas, empresas españolas, medianas empresas, empresa, política industrial, economía española, industria, industrial, mediana empresa, economía, i d i, pequeñas empresas, autónomos, actividad, pequeñas, crisis económica, trabajadores autónomos, actividad económica, industria española, tejido industrial]
4536;2009-03-18 00:00:00;fuerzas armadas;[fuerzas armadas, defensa, militares, defensa nacional, seguridad, misión, fuerzas armadas españolas, tropas, militar, ejército, s, accidente, apoyo, guardia civil, españoles, fuerzas, buque, operaciones, siglo xix, unidad]
4537;2009-03-18 00:00:00;fuerzas armadas;[fuerzas armadas, defensa, militares, defensa nacional, seguridad, misión, fuerzas armadas españolas, tropas, militar, ejército, s, accidente, apoyo, guardia civil, españoles, fuerzas, buque, operaciones, siglo xix, unidad]
4538;2009-03-18 00:00:00;inseguridad ciudadana;[seguridad ciudadana, policía, seguridad, guardia civil, inseguridad ciudadana, policía nacional, cuerpo nacional, policía judicial, interior, seguridad pública, policías, guardias civiles, efectivos policiales, juicios rápidos, delincuencia, infracciones penales, datos, incremento, derechos fundamentales, código penal]
4539;2009-03-18 00:00:00;inseguridad ciudadana;[seguridad ciudadana, policía, seguridad, guardia civil, inseguridad ciudadana, policía nacional, cuerpo nacional, policía judicial, interior, seguridad pública, policías, guardias civiles, efectivos policiales, juicios rápidos, delincuencia, infracciones penales, datos, incremento, derechos fundamentales, código penal]
4540;2009-03-18 00:00:00;servicios públicos e infraestructuras;[alta velocidad, línea, ave, red, tren, red convencional, madrid, fomento, tramo, red ferroviaria, eje atlántico, corredor, barcelona, transporte, trenes, frontera francesa, ancho uic, conexión, transporte ferroviario, redes transeuropeas]
4541;2009-03-18 00:00:00;servicios públicos e infraestructuras;[alta velocidad, línea, ave, red, tren, red convencional, madrid, fomento, tramo, red ferroviaria, eje atlántico, corredor, barcelona, transporte, trenes, frontera francesa, ancho uic, conexión, transporte ferroviario, redes transeuropeas]
4542;2009-03-18 00:00:00;servicios públicos e infraestructuras;[alta velocidad, línea, ave, red, tren, red convencional, madrid, fomento, tramo, red ferroviaria, eje atlántico, corredor, barcelona, transporte, trenes, frontera francesa, ancho uic, conexión, transporte ferroviario, redes transeuropeas]
4543;2009-03-18 00:00:00;corrupción;[agencia tributaria, fraude fiscal, amnistía fiscal, fraude, hacienda pública, agencia, reforma fiscal, reforma tributaria, hacienda, ley general tributaria, paraísos fiscales, administración tributaria, personas físicas, política fiscal, recaudación tributaria, administraciones públicas, sistema tributario, obligaciones tributarias, rentas medias, lucha]
4544;2009-03-18 00:00:00;empleo;[reforma laboral, negociación colectiva, mercado laboral, diálogo social, agentes sociales, seguridad social, flexibilidad interna, contrato, despido, contratos indefinidos, relaciones laborales, contratación indefinida, huelga general, contratos, crecimiento económico, contrato indefinido, gobiernos socialistas, datos, paro, trabajadores]
4545;2009-03-18 00:00:00;jóvenes;[jóvenes, paro juvenil, paro, jóvenes españoles, juvenil, desempleo juvenil, garantía juvenil, interlocutores sociales, seguridad social, población activa, mercado laboral, contratos, jóvenes menores, reforma laboral, contratos indefinidos, oportunidades, diálogo social, agentes sociales, desempleo, formación profesional]
4546;2009-03-18 00:00:00;empleo;[reforma laboral, negociación colectiva, mercado laboral, diálogo social, agentes sociales, seguridad social, flexibilidad interna, contrato, despido, contratos indefinidos, relaciones laborales, contratación indefinida, huelga general, contratos, crecimiento económico, contrato indefinido, gobiernos socialistas, datos, paro, trabajadores]
4547;2009-03-18 00:00:00;tecnologia e investigación;[investigación, i d i, i d, ciencia, investigación científica, recursos humanos, desarrollo tecnológico, tecnología, investigadores, plan nacional, innovación, organismos públicos, política científica, personal investigador, comunidad científica, desarrollo, proyectos, recursos, sistema español, investigaciones científicas]
4548;2009-03-18 00:00:00;vivienda;[vivienda, vivienda protegida, viviendas, viviendas protegidas, protección oficial, suelo, vivienda libre, precio, alquiler, suelo público, metros cuadrados, familias españolas, vivienda digna, sociedad pública, familias, acceso, jóvenes, conferencia sectorial, código técnico, ayudas]
4549;2009-03-18 00:00:00;tecnologia e investigación;[investigación, i d i, i d, ciencia, investigación científica, recursos humanos, desarrollo tecnológico, tecnología, investigadores, plan nacional, innovación, organismos públicos, política científica, personal investigador, comunidad científica, desarrollo, proyectos, recursos, sistema español, investigaciones científicas]
4550;2009-03-18 00:00:00;medio ambiente;[energías renovables, seguridad nuclear, energía, central nuclear, eficiencia energética, política energética, energía nuclear, centrales nucleares, renovables, déficit tarifario, cambio climático, mix energético, sistema eléctrico, energético, materia energética, energía eléctrica, seguridad, ahorro energético, medio ambiente, santa maría]
4551;2009-03-18 00:00:00;economía;[empresas, empresas españolas, medianas empresas, empresa, política industrial, economía española, industria, industrial, mediana empresa, economía, i d i, pequeñas empresas, autónomos, actividad, pequeñas, crisis económica, trabajadores autónomos, actividad económica, industria española, tejido industrial]
4552;2009-03-18 00:00:00;economía;[empresas, empresas españolas, medianas empresas, empresa, política industrial, economía española, industria, industrial, mediana empresa, economía, i d i, pequeñas empresas, autónomos, actividad, pequeñas, crisis económica, trabajadores autónomos, actividad económica, industria española, tejido industrial]
4553;2009-03-18 00:00:00;educación;[sistema educativo, educación, comunidad educativa, formación profesional, fracaso escolar, educación infantil, política educativa, becas, reforma educativa, abandono escolar temprano, conferencia sectorial, formación, calidad, educación pública, alumnos, enseñanza, administraciones educativas, centros, abandono escolar, resultados]
4554;2009-03-25 00:00:00;economía;[empresas, empresas españolas, medianas empresas, empresa, política industrial, economía española, industria, industrial, mediana empresa, economía, i d i, pequeñas empresas, autónomos, actividad, pequeñas, crisis económica, trabajadores autónomos, actividad económica, industria española, tejido industrial]
4555;2009-03-25 00:00:00;economía;[empresas, empresas españolas, medianas empresas, empresa, política industrial, economía española, industria, industrial, mediana empresa, economía, i d i, pequeñas empresas, autónomos, actividad, pequeñas, crisis económica, trabajadores autónomos, actividad económica, industria española, tejido industrial]
4556;2009-03-25 00:00:00;tecnologia e investigación;[investigación, i d i, i d, ciencia, investigación científica, recursos humanos, desarrollo tecnológico, tecnología, investigadores, plan nacional, innovación, organismos públicos, política científica, personal investigador, comunidad científica, desarrollo, proyectos, recursos, sistema español, investigaciones científicas]
4557;2009-03-25 00:00:00;corrupción;[agencia tributaria, fraude fiscal, amnistía fiscal, fraude, hacienda pública, agencia, reforma fiscal, reforma tributaria, hacienda, ley general tributaria, paraísos fiscales, administración tributaria, personas físicas, política fiscal, recaudación tributaria, administraciones públicas, sistema tributario, obligaciones tributarias, rentas medias, lucha]
4558;2009-03-25 00:00:00;corrupción;[agencia tributaria, fraude fiscal, amnistía fiscal, fraude, hacienda pública, agencia, reforma fiscal, reforma tributaria, hacienda, ley general tributaria, paraísos fiscales, administración tributaria, personas físicas, política fiscal, recaudación tributaria, administraciones públicas, sistema tributario, obligaciones tributarias, rentas medias, lucha]
4559;2009-03-25 00:00:00;economía;[empresas, empresas españolas, medianas empresas, empresa, política industrial, economía española, industria, industrial, mediana empresa, economía, i d i, pequeñas empresas, autónomos, actividad, pequeñas, crisis económica, trabajadores autónomos, actividad económica, industria española, tejido industrial]
4560;2009-03-25 00:00:00;economía;[empresas, empresas españolas, medianas empresas, empresa, política industrial, economía española, industria, industrial, mediana empresa, economía, i d i, pequeñas empresas, autónomos, actividad, pequeñas, crisis económica, trabajadores autónomos, actividad económica, industria española, tejido industrial]
4561;2009-03-25 00:00:00;fuerzas armadas;[fuerzas armadas, defensa, militares, defensa nacional, seguridad, misión, fuerzas armadas españolas, tropas, militar, ejército, s, accidente, apoyo, guardia civil, españoles, fuerzas, buque, operaciones, siglo xix, unidad]
4562;2009-03-25 00:00:00;tecnologia e investigación;[investigación, i d i, i d, ciencia, investigación científica, recursos humanos, desarrollo tecnológico, tecnología, investigadores, plan nacional, innovación, organismos públicos, política científica, personal investigador, comunidad científica, desarrollo, proyectos, recursos, sistema español, investigaciones científicas]
4563;2009-03-25 00:00:00;fuerzas armadas;[fuerzas armadas, defensa, militares, defensa nacional, seguridad, misión, fuerzas armadas españolas, tropas, militar, ejército, s, accidente, apoyo, guardia civil, españoles, fuerzas, buque, operaciones, siglo xix, unidad]
4564;2009-03-25 00:00:00;corrupción;[agencia tributaria, fraude fiscal, amnistía fiscal, fraude, hacienda pública, agencia, reforma fiscal, reforma tributaria, hacienda, ley general tributaria, paraísos fiscales, administración tributaria, personas físicas, política fiscal, recaudación tributaria, administraciones públicas, sistema tributario, obligaciones tributarias, rentas medias, lucha]
4565;2009-03-25 00:00:00;justicia;[fiscal general, fiscal, fiscalía general, estatuto orgánico, fiscalía, fiscalía anticorrupción, consejo fiscal, justicia, tribunal supremo, política antiterrorista, política criminal, fiscales, responsabilidad política, juana chaos, audiencia nacional, pacto antiterrorista, consejo general, servicio público, comparte, proceso]
4566;2009-03-25 00:00:00;servicios públicos e infraestructuras;[alta velocidad, línea, ave, red, tren, red convencional, madrid, fomento, tramo, red ferroviaria, eje atlántico, corredor, barcelona, transporte, trenes, frontera francesa, ancho uic, conexión, transporte ferroviario, redes transeuropeas]
4567;2009-04-01 00:00:00;jóvenes;[jóvenes, paro juvenil, paro, jóvenes españoles, juvenil, desempleo juvenil, garantía juvenil, interlocutores sociales, seguridad social, población activa, mercado laboral, contratos, jóvenes menores, reforma laboral, contratos indefinidos, oportunidades, diálogo social, agentes sociales, desempleo, formación profesional]
4568;2009-04-01 00:00:00;economía;[empresas, empresas españolas, medianas empresas, empresa, política industrial, economía española, industria, industrial, mediana empresa, economía, i d i, pequeñas empresas, autónomos, actividad, pequeñas, crisis económica, trabajadores autónomos, actividad económica, industria española, tejido industrial]
4569;2009-04-01 00:00:00;economía;[empresas, empresas españolas, medianas empresas, empresa, política industrial, economía española, industria, industrial, mediana empresa, economía, i d i, pequeñas empresas, autónomos, actividad, pequeñas, crisis económica, trabajadores autónomos, actividad económica, industria española, tejido industrial]
4570;2009-04-01 00:00:00;social;[igualdad, servicios sociales, gasto social, política social, pobreza infantil, pobreza, políticas sociales, mujeres, personas dependientes, inclusión social, exclusión social, protección social, personas mayores, autonomía personal, familias, social, brecha salarial, seguridad social, vida familiar, atención]
4571;2009-04-01 00:00:00;economía;[empresas, empresas españolas, medianas empresas, empresa, política industrial, economía española, industria, industrial, mediana empresa, economía, i d i, pequeñas empresas, autónomos, actividad, pequeñas, crisis económica, trabajadores autónomos, actividad económica, industria española, tejido industrial]
4572;2009-04-01 00:00:00;economía;[empresas, empresas españolas, medianas empresas, empresa, política industrial, economía española, industria, industrial, mediana empresa, economía, i d i, pequeñas empresas, autónomos, actividad, pequeñas, crisis económica, trabajadores autónomos, actividad económica, industria española, tejido industrial]
4573;2009-04-01 00:00:00;corrupción;[agencia tributaria, fraude fiscal, amnistía fiscal, fraude, hacienda pública, agencia, reforma fiscal, reforma tributaria, hacienda, ley general tributaria, paraísos fiscales, administración tributaria, personas físicas, política fiscal, recaudación tributaria, administraciones públicas, sistema tributario, obligaciones tributarias, rentas medias, lucha]
4574;2009-04-01 00:00:00;inseguridad ciudadana;[seguridad ciudadana, policía, seguridad, guardia civil, inseguridad ciudadana, policía nacional, cuerpo nacional, policía judicial, interior, seguridad pública, policías, guardias civiles, efectivos policiales, juicios rápidos, delincuencia, infracciones penales, datos, incremento, derechos fundamentales, código penal]
4575;2009-04-01 00:00:00;inseguridad ciudadana;[seguridad ciudadana, policía, seguridad, guardia civil, inseguridad ciudadana, policía nacional, cuerpo nacional, policía judicial, interior, seguridad pública, policías, guardias civiles, efectivos policiales, juicios rápidos, delincuencia, infracciones penales, datos, incremento, derechos fundamentales, código penal]
4576;2009-04-01 00:00:00;economía;[empresas, empresas españolas, medianas empresas, empresa, política industrial, economía española, industria, industrial, mediana empresa, economía, i d i, pequeñas empresas, autónomos, actividad, pequeñas, crisis económica, trabajadores autónomos, actividad económica, industria española, tejido industrial]
4577;2009-04-01 00:00:00;social;[igualdad, servicios sociales, gasto social, política social, pobreza infantil, pobreza, políticas sociales, mujeres, personas dependientes, inclusión social, exclusión social, protección social, personas mayores, autonomía personal, familias, social, brecha salarial, seguridad social, vida familiar, atención]
4578;2009-04-01 00:00:00;internacional;[asuntos exteriores, política exterior, derechos humanos, cooperación, oriente medio, intereses españoles, comunidad internacional, diplomacia española, posición común, secretario general, posición, exteriores, intereses, cumbre iberoamericana, españoles, américa latina, visita, presidencia, cooperación internacional, asuntos generales]
4579;2009-04-01 00:00:00;internacional;[asuntos exteriores, política exterior, derechos humanos, cooperación, oriente medio, intereses españoles, comunidad internacional, diplomacia española, posición común, secretario general, posición, exteriores, intereses, cumbre iberoamericana, españoles, américa latina, visita, presidencia, cooperación internacional, asuntos generales]
